number,position,Q1,Q2,Q3,driverId,constructorId,season,round
11,15,1:23.075,1:22.684,,barrichello,williams,2011,11
19,16,1:23.285,1:22.979,,alguersuari,toro_rosso,2011,11
12,17,1:23.847,,,maldonado,williams,2011,11
18,18,1:24.070,,,buemi,toro_rosso,2011,11
20,19,1:24.362,,,kovalainen,lotus_racing,2011,11
21,20,1:24.534,,,trulli,lotus_racing,2011,11
24,21,1:26.294,,,glock,virgin,2011,11
23,22,1:26.323,,,liuzzi,hrt,2011,11
22,23,1:26.479,,,ricciardo,hrt,2011,11
25,24,1:26.510,,,ambrosio,virgin,2011,11
6,1,1:45.316,1:43.020,1:42.584,rosberg,mercedes,2016,15
3,2,1:44.255,1:43.933,1:43.115,ricciardo,red_bull,2016,15
44,3,1:45.167,1:43.471,1:43.288,hamilton,mercedes,2016,15
33,4,1:45.036,1:44.112,1:43.328,max_verstappen,red_bull,2016,15
7,5,1:44.964,1:44.159,1:43.540,raikkonen,ferrari,2016,15
55,6,1:45.499,1:44.493,1:44.197,sainz,toro_rosso,2016,15
26,7,1:45.291,1:44.475,1:44.469,kvyat,toro_rosso,2016,15
27,8,1:46.081,1:44.737,1:44.479,hulkenberg,force_india,2016,15
14,9,1:45.373,1:44.653,1:44.553,alonso,mclaren,2016,15
11,10,1:45.204,1:44.703,1:44.582,perez,force_india,2016,15
77,11,1:46.086,1:44.740,,bottas,williams,2016,15
19,12,1:46.056,1:44.991,,massa,williams,2016,15
22,13,1:45.262,1:45.144,,button,mclaren,2016,15
21,14,1:45.465,1:45.593,,gutierrez,haas,2016,15
8,15,1:45.609,1:45.723,,grosjean,haas,2016,15
9,16,1:46.427,1:47.827,,ericsson,sauber,2016,15
20,17,1:46.825,,,kevin_magnussen,renault,2016,15
12,18,1:46.860,,,nasr,sauber,2016,15
30,19,1:46.960,,,jolyon_palmer,renault,2016,15
94,20,1:47.667,,,wehrlein,manor,2016,15
31,21,1:48.296,,,ocon,manor,2016,15
5,22,1:49.116,,,vettel,ferrari,2016,15
3,1,1:21.994,1:21.349,1:21.484,raikkonen,mclaren,2006,15
5,2,1:21.711,1:21.353,1:21.486,michael_schumacher,ferrari,2006,15
16,3,1:21.764,1:21.425,1:21.653,heidfeld,bmw_sauber,2006,15
6,4,1:22.028,1:21.225,1:21.704,massa,ferrari,2006,15
12,5,1:22.512,1:21.572,1:22.011,button,honda,2006,15
17,6,1:22.437,1:21.270,1:22.258,kubica,bmw_sauber,2006,15
4,7,1:22.422,1:21.878,1:22.280,rosa,mclaren,2006,15
11,8,1:22.640,1:21.688,1:22.787,barrichello,honda,2006,15
2,9,1:22.486,1:21.722,1:23.175,fisichella,renault,2006,15
1,10,1:21.747,1:21.526,1:25.688,alonso,renault,2006,15
8,11,1:22.093,1:21.924,,trulli,toyota,2006,15
10,12,1:22.581,1:22.203,,rosberg,williams,2006,15
7,13,1:22.622,1:22.280,,ralf_schumacher,toyota,2006,15
14,14,1:22.618,1:22.589,,coulthard,red_bull,2006,15
21,15,1:22.943,1:23.165,,speed,toro_rosso,2006,15
15,16,1:22.898,,,klien,red_bull,2006,15
20,17,1:23.043,,,liuzzi,toro_rosso,2006,15
19,18,1:23.116,,,albers,spyker_mf1,2006,15
9,19,1:23.341,,,webber,williams,2006,15
18,20,1:23.920,,,monteiro,spyker_mf1,2006,15
22,21,1:24.289,,,sato,super_aguri,2006,15
23,22,1:26.001,,,yamamoto,super_aguri,2006,15
2,1,1:32.670,1:31.673,1:30.399,webber,red_bull,2011,9
1,2,1:32.977,1:32.379,1:30.431,vettel,red_bull,2011,9
5,3,1:32.986,1:31.727,1:30.516,alonso,ferrari,2011,9
6,4,1:32.760,1:31.640,1:31.124,massa,ferrari,2011,9
4,5,1:34.230,1:32.273,1:31.898,button,mclaren,2011,9
15,6,1:34.472,1:32.569,1:31.929,resta,force_india,2011,9
12,7,1:32.702,1:32.588,1:31.933,maldonado,williams,2011,9
16,8,1:34.324,1:32.399,1:32.128,kobayashi,sauber,2011,9
8,9,1:34.186,1:32.295,1:32.209,rosberg,mercedes,2011,9
3,10,1:33.581,1:32.505,1:32.376,hamilton,mclaren,2011,9
14,11,1:34.454,1:32.617,,sutil,force_india,2011,9
17,12,1:34.145,1:32.624,,perez,sauber,2011,9
7,13,1:34.160,1:32.656,,michael_schumacher,mercedes,2011,9
10,14,1:34.428,1:32.734,,petrov,renault,2011,9
11,15,1:33.532,1:33.119,,barrichello,williams,2011,9
9,16,1:35.132,1:33.805,,heidfeld,renault,2011,9
20,17,1:34.923,1:34.821,,kovalainen,lotus_racing,2011,9
19,18,1:35.245,,,alguersuari,toro_rosso,2011,9
18,19,1:35.749,,,buemi,toro_rosso,2011,9
24,20,1:36.203,,,glock,virgin,2011,9
21,21,1:36.456,,,trulli,lotus_racing,2011,9
25,22,1:37.154,,,ambrosio,virgin,2011,9
23,23,1:37.484,,,liuzzi,hrt,2011,9
22,24,1:38.059,,,ricciardo,hrt,2011,9
4,1,1:18.216,,,frentzen,williams,1997,5
5,2,1:18.235,,,michael_schumacher,ferrari,1997,5
3,3,1:18.583,,,villeneuve,williams,1997,5
12,4,1:18.665,,,fisichella,jordan,1997,5
10,5,1:18.779,,,coulthard,mclaren,1997,5
11,6,1:18.943,,,ralf_schumacher,jordan,1997,5
16,7,1:19.105,,,herbert,sauber,1997,5
9,8,1:19.119,,,hakkinen,mclaren,1997,5
7,9,1:19.263,,,alesi,benetton,1997,5
22,10,1:19.295,,,barrichello,stewart,1997,5
17,11,1:19.468,,,larini,sauber,1997,5
14,12,1:19.626,,,panis,prost,1997,5
1,13,1:19.674,,,damon_hill,arrows,1997,5
18,14,1:19.694,,,salo,tyrrell,1997,5
6,15,1:19.723,,,irvine,ferrari,1997,5
2,16,1:19.860,,,diniz,arrows,1997,5
8,17,1:20.199,,,berger,benetton,1997,5
21,18,1:20.349,,,trulli,minardi,1997,5
23,19,1:20.516,,,magnussen,stewart,1997,5
20,20,1:20.606,,,katayama,minardi,1997,5
15,21,1:20.961,,,nakano,prost,1997,5
19,22,1:21.290,,,verstappen,tyrrell,1997,5
1,1,1:19.882,,,michael_schumacher,ferrari,2005,13
10,2,1:20.779,,,montoya,mclaren,2005,13
16,3,1:20.839,,,trulli,toyota,2005,13
9,4,1:20.891,,,raikkonen,mclaren,2005,13
17,5,1:20.964,,,ralf_schumacher,toyota,2005,13
5,6,1:21.141,,,alonso,renault,2005,13
2,7,1:21.158,,,barrichello,ferrari,2005,13
3,8,1:21.302,,,button,bar,2005,13
6,9,1:21.333,,,fisichella,renault,2005,13
4,10,1:21.787,,,sato,bar,2005,13
15,11,1:21.937,,,klien,red_bull,2005,13
8,12,1:22.086,,,heidfeld,williams,2005,13
14,13,1:22.279,,,coulthard,red_bull,2005,13
12,14,1:22.565,,,massa,sauber,2005,13
11,15,1:22.866,,,villeneuve,sauber,2005,13
7,16,1:23.495,,,webber,williams,2005,13
21,17,1:24.443,,,albers,minardi,2005,13
19,18,1:25.057,,,karthikeyan,jordan,2005,13
20,19,1:25.484,,,doornbos,minardi,2005,13
18,20,,,,monteiro,jordan,2005,13
5,1,1:46.017,1:44.743,1:43.885,vettel,ferrari,2015,13
3,2,1:46.166,1:45.291,1:44.428,ricciardo,red_bull,2015,13
7,3,1:46.467,1:45.140,1:44.667,raikkonen,ferrari,2015,13
26,4,1:45.340,1:44.979,1:44.745,kvyat,red_bull,2015,13
44,5,1:45.765,1:45.650,1:45.300,hamilton,mercedes,2015,13
6,6,1:46.201,1:45.653,1:45.415,rosberg,mercedes,2015,13
77,7,1:46.231,1:45.887,1:45.676,bottas,williams,2015,13
33,8,1:46.483,1:45.635,1:45.798,max_verstappen,toro_rosso,2015,13
19,9,1:46.879,1:45.701,1:46.077,massa,williams,2015,13
8,10,1:46.860,1:45.805,1:46.413,grosjean,lotus_f1,2015,13
27,11,1:46.669,1:46.305,,hulkenberg,force_india,2015,13
14,12,1:46.600,1:46.328,,alonso,mclaren,2015,13
11,13,1:46.576,1:46.385,,perez,force_india,2015,13
55,14,1:46.465,1:46.894,,sainz,toro_rosso,2015,13
22,15,1:45.891,1:47.019,,button,mclaren,2015,13
12,16,1:46.965,,,nasr,sauber,2015,13
9,17,1:47.088,,,ericsson,sauber,2015,13
13,18,1:47.323,,,maldonado,lotus_f1,2015,13
28,19,1:51.021,,,stevens,manor,2015,13
53,20,1:51.523,,,rossi,manor,2015,13
1,1,1:31.317,,,michael_schumacher,ferrari,2002,17
2,2,1:31.749,,,barrichello,ferrari,2002,17
3,3,1:32.088,,,coulthard,mclaren,2002,17
4,4,1:32.197,,,raikkonen,mclaren,2002,17
5,5,1:32.444,,,ralf_schumacher,williams,2002,17
6,6,1:32.507,,,montoya,williams,2002,17
10,7,1:33.090,,,sato,jordan,2002,17
9,8,1:33.276,,,fisichella,jordan,2002,17
11,9,1:33.349,,,villeneuve,bar,2002,17
15,10,1:33.429,,,button,renault,2002,17
14,11,1:33.547,,,trulli,renault,2002,17
7,12,1:33.553,,,heidfeld,sauber,2002,17
24,13,1:33.742,,,salo,toyota,2002,17
16,14,1:33.915,,,irvine,jaguar,2002,17
8,15,1:33.979,,,massa,sauber,2002,17
12,16,1:34.192,,,panis,bar,2002,17
17,17,1:34.227,,,rosa,jaguar,2002,17
25,18,1:35.191,,,mcnish,toyota,2002,17
23,19,1:35.958,,,webber,minardi,2002,17
22,20,1:36.267,,,yoong,minardi,2002,17
1,1,1:26.387,1:25.435,1:25.283,vettel,red_bull,2012,17
2,2,1:26.744,1:25.610,1:25.327,webber,red_bull,2012,17
4,3,1:26.516,1:25.816,1:25.544,hamilton,mclaren,2012,17
3,4,1:26.564,1:25.467,1:25.659,button,mclaren,2012,17
5,5,1:26.829,1:25.834,1:25.773,alonso,ferrari,2012,17
6,6,1:26.939,1:26.111,1:25.857,massa,ferrari,2012,17
9,7,1:26.740,1:26.101,1:26.236,raikkonen,lotus_f1,2012,17
15,8,1:27.179,1:26.076,1:26.360,perez,sauber,2012,17
18,9,1:26.048,1:25.983,1:26.713,maldonado,williams,2012,17
8,10,1:26.458,1:25.976,,rosberg,mercedes,2012,17
10,11,1:26.897,1:26.136,,grosjean,lotus_f1,2012,17
12,12,1:27.185,1:26.241,,hulkenberg,force_india,2012,17
19,13,1:26.851,1:26.331,,bruno_senna,williams,2012,17
7,14,1:27.482,1:26.574,,michael_schumacher,mercedes,2012,17
16,15,1:27.006,1:26.777,,ricciardo,toro_rosso,2012,17
11,16,1:27.462,1:26.989,,resta,force_india,2012,17
14,17,1:27.517,1:27.219,,kobayashi,sauber,2012,17
17,18,1:27.525,,,vergne,toro_rosso,2012,17
21,19,1:28.756,,,petrov,caterham,2012,17
20,20,1:29.500,,,kovalainen,caterham,2012,17
24,21,1:29.613,,,glock,marussia,2012,17
22,22,1:30.592,,,rosa,hrt,2012,17
23,23,1:30.593,,,karthikeyan,hrt,2012,17
25,24,1:30.662,,,pic,marussia,2012,17
6,1,1:31.523,,,raikkonen,mclaren,2003,9
1,2,1:31.555,,,michael_schumacher,ferrari,2003,9
4,3,1:31.619,,,ralf_schumacher,williams,2003,9
3,4,1:31.765,,,montoya,williams,2003,9
2,5,1:31.780,,,barrichello,ferrari,2003,9
7,6,1:31.976,,,trulli,renault,2003,9
20,7,1:32.350,,,panis,toyota,2003,9
8,8,1:32.424,,,alonso,renault,2003,9
5,9,1:32.742,,,coulthard,mclaren,2003,9
21,10,1:32.949,,,matta,toyota,2003,9
14,11,1:33.066,,,webber,jaguar,2003,9
17,12,1:33.395,,,button,bar,2003,9
11,13,1:33.553,,,fisichella,jordan,2003,9
12,14,1:33.827,,,firman,jordan,2003,9
10,15,1:34.000,,,frentzen,sauber,2003,9
15,16,1:34.159,,,pizzonia,jaguar,2003,9
16,17,1:34.596,,,villeneuve,bar,2003,9
19,18,1:36.318,,,verstappen,minardi,2003,9
18,19,1:36.485,,,wilson,minardi,2003,9
9,20,,,,heidfeld,sauber,2003,9
6,1,2:07.130,2:06.723,2:05.591,rosberg,mercedes,2014,12
44,2,2:07.280,2:06.609,2:05.819,hamilton,mercedes,2014,12
1,3,2:10.105,2:08.868,2:07.717,vettel,red_bull,2014,12
14,4,2:10.197,2:08.450,2:07.786,alonso,ferrari,2014,12
3,5,2:10.089,2:08.989,2:07.911,ricciardo,red_bull,2014,12
77,6,2:09.250,2:08.451,2:08.049,bottas,williams,2014,12
20,7,2:11.081,2:08.901,2:08.679,kevin_magnussen,mclaren,2014,12
7,8,2:09.885,2:08.646,2:08.780,raikkonen,ferrari,2014,12
19,9,2:08.403,2:08.833,2:09.178,massa,williams,2014,12
22,10,2:10.529,2:09.272,2:09.776,button,mclaren,2014,12
26,11,2:10.445,2:09.377,,kvyat,toro_rosso,2014,12
25,12,2:09.811,2:09.805,,vergne,toro_rosso,2014,12
11,13,2:10.666,2:10.084,,perez,force_india,2014,12
99,14,2:11.051,2:10.238,,sutil,sauber,2014,12
8,15,2:10.898,2:11.087,,grosjean,lotus_f1,2014,12
17,16,2:11.051,2:12.470,,jules_bianchi,marussia,2014,12
13,17,2:11.261,,,maldonado,lotus_f1,2014,12
27,18,2:11.267,,,hulkenberg,force_india,2014,12
4,19,2:12.566,,,chilton,marussia,2014,12
21,20,2:13.414,,,gutierrez,sauber,2014,12
45,21,2:13.469,,,lotterer,caterham,2014,12
9,22,2:14.438,,,ericsson,caterham,2014,12
1,1,1:13.306,,,michael_schumacher,ferrari,2004,12
3,2,1:13.668,,,montoya,williams,2004,12
9,3,1:13.674,,,button,bar,2004,12
6,4,1:13.690,,,raikkonen,mclaren,2004,12
5,5,1:13.821,,,coulthard,mclaren,2004,12
8,6,1:13.874,,,alonso,renault,2004,12
7,7,1:14.134,,,trulli,renault,2004,12
2,8,1:14.278,,,barrichello,ferrari,2004,12
10,9,1:14.287,,,sato,bar,2004,12
17,10,1:14.368,,,panis,toyota,2004,12
4,11,1:14.556,,,pizzonia,williams,2004,12
14,12,1:14.802,,,webber,jaguar,2004,12
15,13,1:15.011,,,klien,jaguar,2004,12
11,14,1:15.395,,,fisichella,sauber,2004,12
16,15,1:15.454,,,matta,toyota,2004,12
12,16,1:15.616,,,massa,sauber,2004,12
19,17,1:16.192,,,pantano,jordan,2004,12
18,18,1:16.310,,,heidfeld,jordan,2004,12
20,19,1:18.055,,,bruni,minardi,2004,12
21,20,1:18.400,,,baumgartner,minardi,2004,12
10,1,1:30.995,1:31.224,1:29.607,hamilton,mercedes,2013,8
9,2,1:31.355,1:31.028,1:30.059,rosberg,mercedes,2013,8
1,3,1:31.559,1:30.990,1:30.211,vettel,red_bull,2013,8
2,4,1:31.605,1:31.002,1:30.220,webber,red_bull,2013,8
14,5,1:32.062,1:31.291,1:30.736,resta,force_india,2013,8
19,6,1:32.097,1:31.182,1:30.757,ricciardo,toro_rosso,2013,8
15,7,1:32.002,1:31.097,1:30.908,sutil,force_india,2013,8
8,8,1:31.466,1:31.530,1:30.955,grosjean,lotus_f1,2013,8
7,9,1:31.400,1:31.592,1:30.962,raikkonen,lotus_f1,2013,8
3,10,1:32.266,1:31.387,1:30.979,alonso,ferrari,2013,8
5,11,1:31.979,1:31.649,,button,mclaren,2013,8
4,12,1:32.241,1:31.779,,massa,ferrari,2013,8
18,13,1:32.105,1:31.785,,vergne,toro_rosso,2013,8
6,14,1:31.953,1:32.082,,perez,mclaren,2013,8
11,15,1:32.168,1:32.211,,hulkenberg,sauber,2013,8
16,16,1:32.512,1:32.359,,maldonado,williams,2013,8
17,17,1:32.664,,,bottas,williams,2013,8
12,18,1:32.666,,,gutierrez,sauber,2013,8
20,19,1:33.866,,,pic,caterham,2013,8
22,20,1:34.108,,,jules_bianchi,marussia,2013,8
21,21,1:35.481,,,garde,caterham,2013,8
23,22,1:35.858,,,chilton,marussia,2013,8
1,1,1:25.943,1:24.568,1:24.119,vettel,red_bull,2013,16
9,2,1:25.833,1:25.304,1:24.871,rosberg,mercedes,2013,16
10,3,1:25.802,1:25.259,1:24.941,hamilton,mercedes,2013,16
2,4,1:25.665,1:25.097,1:25.047,webber,red_bull,2013,16
4,5,1:25.793,1:25.389,1:25.201,massa,ferrari,2013,16
7,6,1:25.819,1:25.191,1:25.248,raikkonen,lotus_f1,2013,16
11,7,1:25.883,1:25.339,1:25.334,hulkenberg,sauber,2013,16
3,8,1:25.934,1:24.885,1:25.826,alonso,ferrari,2013,16
6,9,1:26.107,1:25.365,1:26.153,perez,mclaren,2013,16
5,10,1:25.574,1:25.458,1:26.487,button,mclaren,2013,16
19,11,1:25.673,1:25.519,,ricciardo,toro_rosso,2013,16
14,12,1:25.908,1:25.711,,resta,force_india,2013,16
15,13,1:26.164,1:25.740,,sutil,force_india,2013,16
18,14,1:26.155,1:25.798,,vergne,toro_rosso,2013,16
17,15,1:26.178,1:26.134,,bottas,williams,2013,16
12,16,1:26.057,1:26.366,,gutierrez,sauber,2013,16
8,17,1:26.577,,,grosjean,lotus_f1,2013,16
16,18,1:26.842,,,maldonado,williams,2013,16
22,19,1:26.970,,,jules_bianchi,marussia,2013,16
21,20,1:27.105,,,garde,caterham,2013,16
20,21,1:27.487,,,pic,caterham,2013,16
23,22,1:28.138,,,chilton,marussia,2013,16
2,1,1:31.713,,,barrichello,ferrari,2003,16
3,2,1:32.412,,,montoya,williams,2003,16
21,3,1:32.419,,,matta,toyota,2003,16
20,4,1:32.862,,,panis,toyota,2003,16
8,5,1:33.044,,,alonso,renault,2003,16
14,6,1:33.106,,,webber,jaguar,2003,16
5,7,1:33.137,,,coulthard,mclaren,2003,16
6,8,1:33.272,,,raikkonen,mclaren,2003,16
17,9,1:33.474,,,button,bar,2003,16
15,10,1:33.558,,,wilson,jaguar,2003,16
9,11,1:33.632,,,heidfeld,sauber,2003,16
10,12,1:33.896,,,frentzen,sauber,2003,16
16,13,1:33.924,,,sato,bar,2003,16
1,14,1:34.302,,,michael_schumacher,ferrari,2003,16
12,15,1:34.771,,,firman,jordan,2003,16
11,16,1:34.912,,,fisichella,jordan,2003,16
19,17,1:34.975,,,verstappen,minardi,2003,16
18,18,1:37.226,,,kiesa,minardi,2003,16
4,19,,,,ralf_schumacher,williams,2003,16
7,20,,,,trulli,renault,2003,16
5,1,1:30.841,1:30.480,1:29.615,vettel,red_bull,2010,10
6,2,1:30.858,1:30.114,1:29.758,webber,red_bull,2010,10
8,3,1:30.997,1:30.700,1:30.426,alonso,ferrari,2010,10
2,4,1:31.297,1:31.118,1:30.556,hamilton,mclaren,2010,10
4,5,1:31.626,1:31.085,1:30.625,rosberg,mercedes,2010,10
11,6,1:31.680,1:31.344,1:31.040,kubica,renault,2010,10
7,7,1:31.313,1:31.010,1:31.172,massa,ferrari,2010,10
9,8,1:31.424,1:31.126,1:31.175,barrichello,williams,2010,10
22,9,1:31.533,1:31.327,1:31.274,rosa,sauber,2010,10
3,10,1:32.058,1:31.022,1:31.430,michael_schumacher,mercedes,2010,10
14,11,1:31.109,1:31.399,,sutil,force_india,2010,10
23,12,1:31.851,1:31.421,,kobayashi,sauber,2010,10
10,13,1:32.144,1:31.635,,hulkenberg,williams,2010,10
1,14,1:31.435,1:31.699,,button,mclaren,2010,10
15,15,1:32.226,1:31.708,,liuzzi,force_india,2010,10
12,16,1:31.638,1:31.796,,petrov,renault,2010,10
16,17,1:31.901,1:32.012,,buemi,toro_rosso,2010,10
17,18,1:32.430,,,alguersuari,toro_rosso,2010,10
19,19,1:34.405,,,kovalainen,lotus_racing,2010,10
24,20,1:34.775,,,glock,virgin,2010,10
18,21,1:34.864,,,trulli,lotus_racing,2010,10
25,22,1:35.212,,,grassi,virgin,2010,10
20,23,1:36.576,,,chandhok,hrt,2010,10
21,24,1:36.968,,,yamamoto,hrt,2010,10
5,1,1:16.982,,,damon_hill,williams,1995,10
6,2,1:17.366,,,coulthard,williams,1995,10
1,3,1:17.558,,,michael_schumacher,benetton,1995,10
28,4,1:18.059,,,berger,ferrari,1995,10
8,5,1:18.363,,,hakkinen,mclaren,1995,10
27,6,1:18.968,,,alesi,ferrari,1995,10
15,7,1:19.499,,,irvine,jordan,1995,10
25,8,1:19.748,,,brundle,ligier,1995,10
2,9,1:20.072,,,herbert,benetton,1995,10
26,10,1:20.160,,,panis,ligier,1995,10
30,11,1:20.413,,,frentzen,sauber,1995,10
24,12,1:20.543,,,badoer,minardi,1995,10
7,13,1:20.640,,,blundell,mclaren,1995,10
14,14,1:20.902,,,barrichello,jordan,1995,10
23,15,1:21.156,,,lamy,minardi,1995,10
4,16,1:21.624,,,salo,tyrrell,1995,10
3,17,1:21.702,,,katayama,tyrrell,1995,10
10,18,1:22.081,,,inoue,footwork,1995,10
29,19,1:22.161,,,boullion,sauber,1995,10
9,20,1:23.275,,,papis,footwork,1995,10
22,21,1:24.351,,,moreno,forti,1995,10
17,22,1:24.371,,,montermini,pacific,1995,10
21,23,1:24.695,,,diniz,forti,1995,10
16,24,1:26.570,,,lavaggi,pacific,1995,10
1,1,1:21.452,,,michael_schumacher,benetton,1995,4
27,2,1:22.052,,,alesi,ferrari,1995,4
28,3,1:22.071,,,berger,ferrari,1995,4
6,4,1:22.332,,,coulthard,williams,1995,4
5,5,1:22.349,,,damon_hill,williams,1995,4
15,6,1:23.352,,,irvine,jordan,1995,4
2,7,1:23.536,,,herbert,benetton,1995,4
14,8,1:23.705,,,barrichello,jordan,1995,4
8,9,1:23.833,,,hakkinen,mclaren,1995,4
7,10,1:23.927,,,mansell,mclaren,1995,4
25,11,1:24.727,,,brundle,ligier,1995,4
30,12,1:24.802,,,frentzen,sauber,1995,4
4,13,1:24.971,,,salo,tyrrell,1995,4
9,14,1:25.053,,,morbidelli,footwork,1995,4
26,15,1:25.204,,,panis,ligier,1995,4
12,16,1:25.827,,,verstappen,simtek,1995,4
3,17,1:25.946,,,katayama,tyrrell,1995,4
10,18,1:26.059,,,inoue,footwork,1995,4
23,19,1:26.619,,,martini,minardi,1995,4
29,20,1:27.007,,,wendlinger,sauber,1995,4
24,21,1:27.345,,,badoer,minardi,1995,4
11,22,1:27.575,,,schiattarella,simtek,1995,4
17,23,1:28.094,,,montermini,pacific,1995,4
16,24,1:28.598,,,gachot,pacific,1995,4
22,25,1:28.963,,,moreno,forti,1995,4
21,26,1:29.540,,,diniz,forti,1995,4
6,1,1:46.242,1:45.070,1:45.994,raikkonen,ferrari,2007,14
5,2,1:46.060,1:45.173,1:46.011,massa,ferrari,2007,14
1,3,1:46.058,1:45.442,1:46.091,alonso,mclaren,2007,14
2,4,1:46.437,1:45.132,1:46.406,hamilton,mclaren,2007,14
16,5,1:46.950,1:46.469,1:47.334,rosberg,williams,2007,14
9,6,1:46.923,1:45.994,1:47.409,heidfeld,bmw_sauber,2007,14
15,7,1:47.084,1:46.426,1:47.524,webber,red_bull,2007,14
12,8,1:47.143,1:46.480,1:47.798,trulli,toyota,2007,14
4,9,1:46.971,1:46.240,1:48.505,kovalainen,renault,2007,14
11,10,1:47.300,1:46.618,,ralf_schumacher,toyota,2007,14
14,11,1:47.340,1:46.800,,coulthard,red_bull,2007,14
7,12,1:47.474,1:46.955,,button,honda,2007,14
18,13,1:47.576,1:47.115,,liuzzi,toro_rosso,2007,14
10,14,1:46.707,1:45.885,1:46.996,kubica,bmw_sauber,2007,14
17,15,1:47.522,1:47.394,,wurz,williams,2007,14
19,16,1:47.581,,,vettel,toro_rosso,2007,14
8,17,1:47.954,,,barrichello,honda,2007,14
22,18,1:47.980,,,sato,super_aguri,2007,14
20,19,1:48.044,,,sutil,spyker,2007,14
23,20,1:48.199,,,davidson,super_aguri,2007,14
21,21,1:49.557,,,yamamoto,spyker,2007,14
3,22,1:47.143,1:46.603,,fisichella,renault,2007,14
5,1,1:43.336,1:40.529,1:39.491,vettel,ferrari,2017,14
33,2,1:42.010,1:40.332,1:39.814,max_verstappen,red_bull,2017,14
3,3,1:42.063,1:40.385,1:39.840,ricciardo,red_bull,2017,14
7,4,1:43.328,1:40.525,1:40.069,raikkonen,ferrari,2017,14
44,5,1:42.455,1:40.577,1:40.126,hamilton,mercedes,2017,14
77,6,1:43.137,1:41.409,1:40.810,bottas,mercedes,2017,14
27,7,1:42.586,1:41.277,1:41.013,hulkenberg,renault,2017,14
14,8,1:42.086,1:41.442,1:41.179,alonso,mclaren,2017,14
2,9,1:42.222,1:41.227,1:41.398,vandoorne,mclaren,2017,14
55,10,1:42.176,1:41.826,1:42.056,sainz,toro_rosso,2017,14
30,11,1:42.472,1:42.107,,jolyon_palmer,renault,2017,14
11,12,1:43.594,1:42.246,,perez,force_india,2017,14
26,13,1:42.544,1:42.338,,kvyat,toro_rosso,2017,14
31,14,1:43.626,1:42.760,,ocon,force_india,2017,14
8,15,1:43.627,1:43.883,,grosjean,haas,2017,14
20,16,1:43.756,,,kevin_magnussen,haas,2017,14
19,17,1:44.014,,,massa,williams,2017,14
18,18,1:44.728,,,stroll,williams,2017,14
94,19,1:45.059,,,wehrlein,sauber,2017,14
9,20,1:45.570,,,ericsson,sauber,2017,14
2,1,1:25.489,1:24.753,1:25.368,hamilton,mclaren,2007,15
1,2,1:25.379,1:24.806,1:25.438,alonso,mclaren,2007,15
6,3,1:25.390,1:24.988,1:25.516,raikkonen,ferrari,2007,15
5,4,1:25.359,1:25.049,1:25.765,massa,ferrari,2007,15
9,5,1:25.971,1:25.248,1:26.505,heidfeld,bmw_sauber,2007,15
7,6,1:26.614,1:25.454,1:26.913,button,honda,2007,15
15,7,1:25.970,1:25.535,1:26.914,webber,red_bull,2007,15
19,8,1:26.025,1:25.909,1:26.973,vettel,toro_rosso,2007,15
10,9,1:26.300,1:25.530,1:27.225,kubica,bmw_sauber,2007,15
3,10,1:26.909,1:26.033,,fisichella,renault,2007,15
4,11,1:27.223,1:26.232,,kovalainen,renault,2007,15
14,12,1:26.904,1:26.247,,coulthard,red_bull,2007,15
12,13,1:26.711,1:26.253,,trulli,toyota,2007,15
18,14,1:27.234,1:26.948,,liuzzi,toro_rosso,2007,15
11,15,1:27.191,,,ralf_schumacher,toyota,2007,15
16,16,1:26.579,1:25.816,1:26.728,rosberg,williams,2007,15
8,17,1:27.323,,,barrichello,honda,2007,15
17,18,1:27.454,,,wurz,williams,2007,15
23,19,1:27.564,,,davidson,super_aguri,2007,15
20,20,1:28.628,,,sutil,spyker,2007,15
22,21,1:28.762,,,sato,super_aguri,2007,15
21,22,1:29.668,,,yamamoto,spyker,2007,15
8,1,1:30.010,,,hakkinen,mclaren,1998,1
7,2,1:30.053,,,coulthard,mclaren,1998,1
3,3,1:30.767,,,michael_schumacher,ferrari,1998,1
1,4,1:30.919,,,villeneuve,williams,1998,1
15,5,1:31.384,,,herbert,sauber,1998,1
2,6,1:31.397,,,frentzen,williams,1998,1
5,7,1:31.733,,,fisichella,benetton,1998,1
4,8,1:31.767,,,irvine,ferrari,1998,1
10,9,1:32.392,,,ralf_schumacher,jordan,1998,1
9,10,1:32.399,,,damon_hill,jordan,1998,1
6,11,1:32.726,,,wurz,benetton,1998,1
14,12,1:33.240,,,alesi,sauber,1998,1
20,13,1:33.291,,,takagi,tyrrell,1998,1
18,14,1:33.383,,,barrichello,stewart,1998,1
12,15,1:33.739,,,trulli,prost,1998,1
17,16,1:33.927,,,salo,arrows,1998,1
23,17,1:34.646,,,tuero,minardi,1998,1
19,18,1:34.906,,,magnussen,stewart,1998,1
20,19,1:35.119,,,rosset,tyrrell,1998,1
16,20,1:35.140,,,diniz,arrows,1998,1
14,21,1:35.215,,,panis,prost,1998,1
22,22,1:35.301,,,nakano,minardi,1998,1
44,1,1:31.605,1:30.977,1:30.076,hamilton,mercedes,2017,15
7,2,1:32.259,1:30.926,1:30.121,raikkonen,ferrari,2017,15
33,3,1:31.920,1:30.931,1:30.541,max_verstappen,red_bull,2017,15
